CustomerID,Age,Gender,Income,ProductQuality,ServiceQuality,PurchaseFrequency,FeedbackScore,LoyaltyLevel,SatisfactionScore,Country_fact,SatisfactionScore_log,Satisfaction_Level
12355,67,1,35144,3,7,11,0,1,81.68,4,4.414977734813568,0
12356,62,1,48658,2,2,7,2,2,45.66,4,3.8428872665932836,1
12357,40,0,32293,7,8,7,2,0,97.61,4,4.591172676344238,3
12358,44,0,80385,4,6,15,1,2,97.38,4,4.588837531367194,3
12359,27,0,110288,8,6,15,2,2,100.0,2,4.61512051684126,3
12360,42,1,115905,3,8,7,1,1,97.04,4,4.585375558659912,3
12361,30,0,68775,10,9,5,1,0,100.0,0,4.61512051684126,3
12362,33,1,96460,9,8,11,1,1,100.0,4,4.61512051684126,3
12363,58,0,63512,7,7,4,2,0,97.82,2,4.593300013417604,3
12364,51,1,41598,1,9,14,2,1,84.06,0,4.443356889825488,0
12365,54,1,65015,7,3,3,1,1,71.31,3,4.28096243218686,0
12367,34,1,63070,4,10,20,1,2,100.0,2,4.61512051684126,3
12368,40,0,71175,8,4,9,0,0,99.19,2,4.607068383271171,3
12369,53,1,49595,3,5,10,2,2,67.86,1,4.232075457910378,2
12370,66,1,107325,2,5,5,1,0,94.31,3,4.557134736949535,3
12371,26,1,85274,10,7,17,0,1,100.0,4,4.61512051684126,3
12372,69,0,41058,4,1,3,1,1,36.87,2,3.634159241913703,1
12373,19,0,116198,4,1,4,0,2,57.92,1,4.076180591594429,2
12374,49,1,48587,3,4,17,1,0,82.49,1,4.424726864205909,0
12375,67,0,105148,6,6,10,1,2,100.0,4,4.61512051684126,3
12376,39,1,46557,10,2,20,2,0,91.82,0,4.5306621338130295,3
12377,60,0,37084,5,6,20,0,2,96.13,3,4.5760502874142395,3
12378,30,0,39296,3,5,17,2,2,59.7,4,4.1059436980654525,2
12379,25,1,111949,10,2,6,0,2,100.0,4,4.61512051684126,3
12380,18,1,71391,6,2,13,2,2,65.34,0,4.1947930335189065,2
12381,34,1,37568,8,8,5,2,0,91.08,0,4.522657764413627,3
12382,29,0,88335,4,9,6,1,2,87.33,2,4.4810798007570405,0
12383,21,1,55387,7,10,12,2,2,100.0,0,4.61512051684126,3
12384,30,1,56194,7,3,9,1,1,69.97,0,4.262257252536892,2
12385,48,0,57720,5,3,7,0,0,67.77,3,4.230767603331745,2
12386,58,0,64986,4,3,2,2,2,90.03,3,4.511189122517197,3
12387,24,1,106761,7,5,13,2,0,100.0,3,4.61512051684126,3
12388,40,1,56752,6,9,16,2,0,100.0,4,4.61512051684126,3
12389,41,0,82016,7,8,5,0,1,100.0,3,4.61512051684126,3
12390,22,0,42050,5,7,16,2,2,83.04,3,4.4312928759767996,0
12391,22,0,46492,8,7,18,0,0,87.88,1,4.487287145331375,0
12392,34,0,52646,5,7,3,0,2,83.62,3,4.438170645291922,0
12393,47,1,110107,7,9,17,1,2,100.0,4,4.61512051684126,3
12394,26,1,50507,5,5,19,2,2,61.03,1,4.127618138985026,2
12395,23,0,49870,6,5,18,2,0,87.14,4,4.478926459413841,0
12396,42,1,75371,8,8,20,0,1,100.0,4,4.61512051684126,3
12397,36,1,74650,3,5,10,2,0,67.73,1,4.230185785133514,2
12398,33,1,60260,10,2,11,0,0,87.51,1,4.483115539980786,0
12399,38,0,48954,7,1,20,2,2,61.5,1,4.135166556742356,2
12400,19,1,48315,1,4,19,0,2,51.7,1,3.9646154555473165,2
12401,27,0,95750,5,8,14,1,0,89.76,4,4.508218659911641,0
12402,33,1,74601,8,8,7,2,2,100.0,1,4.61512051684126,3
12403,54,0,113573,9,7,2,0,1,100.0,0,4.61512051684126,3
12404,32,0,104814,1,6,12,1,0,64.98,3,4.1893516658004355,2
12405,30,0,85309,3,3,3,0,0,67.7,3,4.229749199228304,2
12406,30,1,30991,1,8,6,1,2,58.86,0,4.0920085024245525,2
12407,49,1,114418,9,3,20,0,1,100.0,4,4.61512051684126,3
12408,62,1,84143,10,1,20,0,1,100.0,4,4.61512051684126,3
12409,64,1,114486,8,10,15,1,0,100.0,3,4.61512051684126,3
12410,63,1,108242,4,8,17,2,0,100.0,2,4.61512051684126,3
12411,25,0,62694,2,2,10,1,2,48.43,0,3.9005575273188677,1
12412,60,1,57035,4,6,5,0,2,93.35,0,4.547011271814559,3
12413,35,1,62080,10,9,10,0,0,100.0,3,4.61512051684126,3
12414,53,1,42085,2,6,16,2,2,70.74,1,4.273048472104136,0
12415,43,1,78525,10,4,5,0,0,97.09,2,4.585885424576224,3
12416,27,0,97382,1,8,11,0,2,77.59,4,4.364244464878084,0
12417,48,0,93580,8,1,7,1,1,100.0,4,4.61512051684126,3
12418,50,0,85185,10,4,1,2,1,100.0,4,4.61512051684126,3
12419,46,0,35145,1,6,5,0,0,57.45,4,4.068171687918078,2
12420,22,1,61790,2,4,6,1,0,57.94,0,4.076519977309548,2
12421,30,0,88072,10,3,18,1,0,100.0,0,4.61512051684126,3
12422,18,1,80087,1,6,18,1,2,64.52,1,4.182355439544814,2
12423,40,0,81626,4,8,3,1,2,90.37,0,4.514917197010529,3
12424,57,0,58096,2,6,1,1,1,71.0,1,4.276666119016055,0
12425,20,1,87090,2,1,6,0,0,46.8,1,3.86702563949741,1
12426,20,1,44610,1,3,19,0,1,39.08,4,3.6908774567766094,1
12427,24,0,47279,5,8,8,1,2,81.9,4,4.417635062141249,0
12428,53,1,38562,10,1,18,2,1,93.92,0,4.553034431567562,3
12429,52,1,34077,5,8,6,2,0,100.0,0,4.61512051684126,3
12430,32,1,77954,1,7,2,2,0,94.47,1,4.558812062009942,3
12431,57,0,90203,3,6,20,2,0,82.34,3,4.422928625994308,0
12432,20,0,114402,9,1,11,1,2,89.81,4,4.508769411701737,0
12433,46,0,95567,1,9,8,0,0,74.73,2,4.327174383125731,0
12434,47,0,30810,10,9,19,1,1,100.0,3,4.61512051684126,3
12435,56,1,112437,5,4,18,1,2,97.86,4,4.593704707878813,3
12436,35,1,68045,5,1,13,1,0,60.96,4,4.1264890155486675,2
12437,28,1,110457,4,5,14,0,0,77.55,0,4.36373536470163,0
12438,60,1,59341,6,5,2,2,0,100.0,2,4.61512051684126,3
12439,66,0,78876,8,5,18,2,1,100.0,2,4.61512051684126,3
12440,55,1,39939,9,10,15,2,1,100.0,4,4.61512051684126,3
12441,57,0,37553,7,4,15,1,2,76.2,1,4.3463994570307305,0
12442,18,0,57137,1,1,9,0,1,48.78,2,3.907613296939446,1
12443,46,0,98617,3,1,11,2,2,60.17,3,4.113656873254474,2
12444,27,1,80236,2,3,8,0,1,38.7,1,3.681351187693145,1
12445,45,1,104240,9,7,4,0,2,100.0,0,4.61512051684126,3
12446,48,0,48721,9,7,14,1,0,100.0,4,4.61512051684126,3
12447,36,0,75806,10,6,2,2,0,85.81,4,4.463721822403716,0
12448,20,1,42020,4,4,13,2,0,63.27,3,4.163092959383195,2
12449,53,0,109218,5,5,10,1,0,100.0,3,4.61512051684126,3
12450,60,1,30915,2,8,20,2,0,82.31,0,4.422568589986818,0
12451,32,0,104975,6,1,2,2,1,83.53,0,4.437106500940836,0
12452,50,0,35687,4,4,2,2,2,52.06,2,3.971423348709594,2
12453,58,1,79168,10,6,18,1,2,100.0,1,4.61512051684126,3
12454,60,1,31493,7,8,4,0,1,89.34,4,4.503580330226458,0
12455,68,0,62900,2,7,10,0,0,97.96,2,4.594715728084233,3
12456,62,0,41072,4,1,8,1,0,61.26,0,4.131319165013462,2
12457,43,1,118132,3,6,11,1,1,79.48,3,4.388008706351429,0
12458,33,0,38253,7,1,16,1,1,67.97,2,4.2336716274432,2
12459,53,0,51830,9,6,9,1,1,100.0,3,4.61512051684126,3
12460,50,0,65213,5,5,7,1,2,86.84,1,4.47551697776122,0
12461,37,0,45238,5,1,15,0,0,58.82,3,4.091340053201802,2
12462,30,0,53645,2,1,10,2,2,36.44,4,3.622739651609391,1
12463,50,0,83648,4,4,8,0,2,82.98,1,4.430578675256047,0
12464,22,1,112316,5,6,15,2,2,86.21,3,4.468319003238895,0
12465,54,0,91923,10,6,2,2,1,100.0,2,4.61512051684126,3
12466,31,1,62651,3,10,6,1,0,100.0,4,4.61512051684126,3
12467,44,0,86470,6,9,3,2,0,100.0,4,4.61512051684126,3
12468,40,0,97096,7,4,15,1,2,99.92,0,4.614328123772857,3
12469,31,1,70747,9,8,20,0,2,100.0,0,4.61512051684126,3
12470,57,1,86931,1,6,14,0,0,89.11,2,4.501031146246946,0
12471,21,1,104644,7,9,18,2,2,100.0,0,4.61512051684126,3
12472,56,1,86943,2,7,9,0,1,89.86,3,4.509319860331257,0
12473,69,1,66845,8,4,9,1,1,100.0,0,4.61512051684126,3
12474,36,0,38988,4,7,10,1,0,74.69,4,4.326646051321076,0
12475,64,1,114477,5,8,14,2,2,100.0,2,4.61512051684126,3
12476,21,1,70839,10,3,6,2,2,93.57,3,4.549340301027421,3
12477,47,1,58789,4,2,5,2,0,67.15,4,4.221711158142542,2
12478,36,0,63473,8,10,20,0,0,100.0,4,4.61512051684126,3
12479,48,0,87523,5,8,14,2,2,100.0,1,4.61512051684126,3
12480,48,0,97990,3,4,14,1,0,84.18,0,4.444766664495067,0
12481,26,1,91825,8,1,16,2,2,100.0,3,4.61512051684126,3
12482,30,0,96773,5,10,12,2,0,100.0,2,4.61512051684126,3
12484,63,0,118171,10,10,8,0,1,100.0,2,4.61512051684126,3
12485,27,0,80811,9,7,5,1,0,94.75,1,4.561740628060756,3
12486,65,1,109280,5,5,20,2,2,100.0,3,4.61512051684126,3
12487,48,1,37632,6,7,15,1,0,93.36,4,4.547117254539474,3
12488,54,1,69079,2,3,8,1,1,58.99,1,4.094177881665002,2
12489,40,1,59884,10,4,4,2,0,100.0,0,4.61512051684126,3
12490,44,1,89166,10,3,5,0,1,100.0,4,4.61512051684126,3
12491,23,1,71048,4,8,18,2,0,100.0,2,4.61512051684126,3
12492,43,1,50504,2,1,12,1,0,39.09,0,3.6911269266544156,1
12493,19,1,45313,5,10,5,1,0,92.96,3,4.542869159790712,3
12494,62,0,40335,2,5,16,0,1,70.95,3,4.2759714333333765,0
12495,30,0,97705,2,4,13,2,2,74.96,1,4.330206885944085,0
12496,68,1,106473,6,8,9,0,1,100.0,3,4.61512051684126,3
12497,67,1,31596,3,9,12,0,1,85.75,2,4.4630304188269685,0
12498,36,0,31351,4,1,2,1,1,42.78,1,3.779177092094717,1
12499,18,0,93470,4,10,7,0,1,100.0,1,4.61512051684126,3
12500,57,0,86687,6,3,3,0,1,79.6,2,4.389498649512583,0
12501,49,1,79285,1,7,1,0,1,74.89,3,4.3292849234158215,0
12502,39,0,113478,6,7,11,2,2,100.0,0,4.61512051684126,3
12503,65,1,32005,7,3,8,0,2,75.63,1,4.3389886449823125,0
12504,46,0,63730,4,6,8,2,0,88.92,0,4.498920386145381,0
12505,19,0,102108,3,6,8,1,1,77.56,0,4.36386266404621,0
12506,57,1,110299,1,5,7,0,0,72.45,0,4.296604902619887,0
12507,55,0,104180,7,3,20,2,2,100.0,0,4.61512051684126,3
12508,65,1,117167,7,8,15,1,0,100.0,2,4.61512051684126,3
12509,28,0,87052,8,10,16,1,0,100.0,4,4.61512051684126,3
12510,34,1,66928,1,10,2,2,1,88.11,3,4.4898715616246285,0
12511,68,1,66576,4,8,19,2,1,100.0,4,4.61512051684126,3
12512,60,1,80877,10,3,13,0,0,100.0,4,4.61512051684126,3
12513,25,0,108868,3,1,20,1,1,67.9,1,4.232656178019613,2
12514,39,1,81802,4,3,19,2,0,77.07,4,4.3576058601322,0
12515,21,0,74423,6,10,9,1,2,100.0,4,4.61512051684126,3
12516,28,0,109509,9,4,15,0,2,98.02,2,4.595321849933277,3
12517,25,1,106720,8,2,11,1,2,85.49,0,4.460028800318421,0
12518,26,1,56632,4,9,15,2,1,100.0,4,4.61512051684126,3
12519,43,0,87180,2,4,19,0,1,77.66,4,4.3651347670036635,0
12520,19,0,57394,6,7,6,2,1,79.46,1,4.387760166521642,0
12521,33,1,92293,5,7,8,0,0,94.12,3,4.555139252382526,3
12522,48,0,40051,4,7,14,0,2,86.51,1,4.47175307254774,0
12523,23,1,68876,5,7,7,2,2,93.41,3,4.547646999744425,3
12524,38,1,43288,9,6,10,2,2,91.6,3,4.528289141652134,3
12525,43,1,81660,9,6,9,1,0,100.0,3,4.61512051684126,3
12526,36,0,111535,9,10,8,0,0,100.0,2,4.61512051684126,3
12527,45,0,104881,9,3,3,1,1,88.43,2,4.49345619635809,0
12528,25,0,76466,3,8,18,2,1,86.77,0,4.474719756604026,0
12529,31,0,113598,8,8,5,2,2,100.0,3,4.61512051684126,3
12530,41,1,31751,2,7,6,1,0,59.81,2,4.107754249132018,2
12531,65,0,44471,1,10,7,0,2,78.33,2,4.373616367313912,0
12532,61,1,33687,10,1,15,0,2,96.13,4,4.5760502874142395,3
12533,54,1,106292,6,9,10,2,2,100.0,3,4.61512051684126,3
12534,43,0,69623,5,2,19,0,2,74.25,1,4.3208159036289855,0
12535,48,0,67037,4,9,7,2,2,100.0,4,4.61512051684126,3
12536,68,0,57686,5,9,19,2,0,100.0,2,4.61512051684126,3
12537,49,1,103069,8,1,3,1,1,77.18,2,4.359013860364809,0
12538,67,0,87147,8,5,12,2,2,100.0,2,4.61512051684126,3
12539,58,1,69037,9,4,4,2,2,98.53,2,4.600459106257972,3
12540,19,1,56567,4,7,1,1,1,81.45,1,4.412192049005608,0
12541,42,0,107328,8,6,11,1,2,96.83,0,4.583231278469338,3
12542,69,0,77866,6,9,4,2,0,100.0,0,4.61512051684126,3
12543,61,0,63919,4,1,16,2,1,76.8,3,4.354141431184346,0
12544,19,1,109766,3,4,19,1,2,58.14,2,4.079907514424331,2
12545,59,1,106262,4,4,9,1,0,88.74,3,4.496916600547837,0
12546,18,0,108577,8,2,10,0,1,70.04,1,4.2632430986839145,0
12547,53,0,109308,4,8,17,2,0,100.0,3,4.61512051684126,3
12548,29,1,45288,5,5,14,1,1,89.1,0,4.500920164614292,0
12549,26,0,88539,10,2,15,1,0,83.93,0,4.441827387791918,0
12550,53,0,83582,6,9,18,0,0,100.0,0,4.61512051684126,3
12551,58,1,108427,9,7,12,1,2,100.0,3,4.61512051684126,3
12552,45,1,50655,4,3,18,0,2,67.22,2,4.2227377769905,2
12553,55,0,53773,10,5,15,0,0,100.0,4,4.61512051684126,3
12554,50,1,35646,4,10,11,2,2,100.0,0,4.61512051684126,3
12555,59,0,114645,6,9,3,2,1,100.0,3,4.61512051684126,3
12556,63,1,38700,8,10,1,0,0,100.0,4,4.61512051684126,3
12557,39,1,36478,2,5,6,2,0,70.3,0,4.26689632742025,0
12558,42,1,54293,3,9,15,2,2,78.21,0,4.372102553476188,0
12559,35,1,62166,7,3,9,2,0,84.23,1,4.445353484534206,0
12560,23,0,112610,6,8,20,0,1,100.0,0,4.61512051684126,3
12561,35,1,51795,9,7,2,1,0,100.0,4,4.61512051684126,3
12562,69,0,51523,2,4,2,2,2,67.23,4,4.222884350827332,2
12563,33,1,105627,10,1,10,2,0,84.86,2,4.452718062796414,0
12564,32,0,118588,4,2,5,0,0,78.34,4,4.373742415086184,0
12565,65,1,99163,10,7,8,2,1,100.0,3,4.61512051684126,3
12566,25,1,31580,9,6,2,0,0,67.97,3,4.2336716274432,2
12567,30,0,111198,6,3,4,0,0,74.9,0,4.3294166844015844,0
12568,60,1,53060,7,10,20,0,2,100.0,2,4.61512051684126,3
12569,24,0,35998,1,3,14,1,1,53.43,0,3.9969154724461085,2
12570,34,0,55133,7,5,4,1,1,89.94,2,4.510199948396864,0
12571,67,1,47154,1,6,3,0,0,78.2,1,4.37197629882038,0
12572,49,1,77829,1,4,1,1,0,54.86,2,4.022848560517031,2
12573,39,0,101260,2,6,16,2,1,84.02,1,4.442886522930644,0
12574,68,1,78471,7,10,7,0,0,100.0,1,4.61512051684126,3
12575,30,1,65160,6,3,1,2,1,73.85,0,4.3154861108656375,0
12576,64,0,46817,7,3,15,1,1,97.43,3,4.58934563564112,3
12577,40,1,31171,10,9,16,0,2,100.0,2,4.61512051684126,3
12578,46,1,103184,3,7,15,2,2,93.61,0,4.549763178716353,3
12579,39,1,33221,4,10,11,0,2,100.0,1,4.61512051684126,3
12580,18,1,82604,10,4,9,2,1,100.0,1,4.61512051684126,3
12581,46,1,116388,5,3,5,0,0,83.25,4,4.433788569232471,0
12582,65,0,31049,4,10,9,1,2,100.0,4,4.61512051684126,3
12583,22,1,46683,1,7,7,0,1,57.87,2,4.07533162304017,2
12584,52,1,87607,2,8,5,0,1,97.69,3,4.591983624183916,3
12585,27,0,86636,7,9,16,0,0,100.0,4,4.61512051684126,3
12586,36,1,115770,5,6,11,0,2,100.0,1,4.61512051684126,3
12587,54,0,114711,3,7,9,2,0,100.0,0,4.61512051684126,3
12588,24,0,46911,8,5,3,1,0,85.35,3,4.458408804592688,0
12589,63,1,112792,10,10,19,0,0,100.0,2,4.61512051684126,3
12590,52,1,58611,10,10,10,2,1,100.0,0,4.61512051684126,3
12591,62,0,118778,6,3,9,2,2,74.73,2,4.327174383125731,0
12592,30,1,49209,4,1,13,0,1,68.76,0,4.245060779600724,2
12593,27,0,74282,1,9,2,2,1,81.6,0,4.414009680526933,0
12594,19,1,115562,8,1,10,1,2,73.21,3,4.306898911982042,0
12595,23,1,37644,3,5,13,1,2,60.73,2,4.122770036405805,2
12596,25,0,89944,2,10,7,0,2,99.57,4,4.610854002456389,3
12597,53,0,57140,9,6,20,1,0,100.0,0,4.61512051684126,3
12598,42,0,116018,3,6,7,2,0,100.0,0,4.61512051684126,3
12599,61,0,103167,8,1,13,1,2,91.33,4,4.525369115784536,3
12600,64,0,65688,4,4,4,0,0,71.24,3,4.27999390910873,0
12601,57,0,101239,2,9,5,1,0,98.43,3,4.599453878991982,3
12602,24,0,72267,4,6,19,0,2,89.54,3,4.505791742007813,0
12603,63,0,37063,4,10,1,2,2,100.0,1,4.61512051684126,3
12604,40,0,83825,5,7,5,0,1,99.78,1,4.612939923252452,3
12605,36,0,37429,3,5,11,0,0,70.84,3,4.274441423993944,0
12606,63,1,100418,5,1,3,2,1,68.56,3,4.242189689486082,2
12607,39,1,111981,6,10,12,2,0,100.0,4,4.61512051684126,3
12608,30,0,73045,3,4,6,2,2,74.75,1,4.327438444389479,0
12609,38,1,50951,2,8,2,2,2,81.28,2,4.4101280647847565,0
12610,18,0,109142,9,10,16,0,2,100.0,3,4.61512051684126,3
12611,36,1,92167,8,1,15,1,2,96.64,3,4.581287245524759,3
12612,50,1,81638,6,2,12,0,2,89.79,3,4.508549147383666,0
12613,21,1,47786,5,1,6,0,1,54.23,0,4.011506283913096,2
12614,59,1,65969,4,3,9,2,0,76.29,1,4.34756458111878,0
12615,20,1,40850,6,6,14,1,1,85.25,2,4.457250055911469,0
12616,44,0,111565,1,1,2,0,0,43.08,0,3.7860061648446592,1
12617,69,1,68182,7,5,10,2,1,97.37,0,4.588735879524666,3
12618,58,1,72903,2,4,16,1,1,92.12,2,4.533888983983128,3
12619,52,0,54973,1,5,1,1,1,56.49,2,4.0516110196351995,2
12620,45,1,59711,1,1,18,2,2,52.32,2,3.976311495310508,2
12621,23,1,84559,2,5,6,0,1,47.27,2,3.8768102496724017,1
12622,23,1,47843,3,2,10,1,2,42.99,2,3.7839623353606284,1
12623,61,1,68726,3,7,2,2,2,82.73,3,4.4275973362163406,0
12624,40,1,46216,10,8,19,2,1,100.0,2,4.61512051684126,3
12625,50,1,39302,9,1,18,2,0,79.81,2,4.392100720245356,0
12626,33,1,93745,8,3,2,1,0,98.4,1,4.599152113662528,3
12627,41,0,37112,1,10,12,0,2,82.16,3,4.420766462989812,0
12628,22,0,94489,10,2,18,0,2,100.0,0,4.61512051684126,3
12629,58,0,105167,10,3,5,0,0,100.0,3,4.61512051684126,3
12630,59,1,59397,5,7,15,0,0,100.0,4,4.61512051684126,3
12631,30,1,40257,5,7,18,1,0,85.53,2,4.460491174618648,0
12632,64,0,74457,7,4,15,1,0,100.0,0,4.61512051684126,3
12633,29,0,54188,7,3,1,1,2,51.14,4,3.9539324085053558,2
12634,22,0,70126,8,3,2,0,0,70.87,0,4.274858931480352,0
12635,54,1,93597,2,2,3,2,0,75.91,3,4.342635907068963,0
12636,48,0,75142,2,9,10,1,2,68.61,4,4.242908235180575,2
12637,45,1,95288,2,2,15,2,0,57.05,2,4.061304708143901,2
12638,45,0,75274,9,2,6,0,2,95.54,2,4.569957430232347,3
12639,47,0,65809,10,7,15,0,0,100.0,4,4.61512051684126,3
12640,35,1,107448,9,10,18,0,2,100.0,3,4.61512051684126,3
12641,61,1,98752,8,10,20,2,0,100.0,4,4.61512051684126,3
12643,52,1,38589,1,8,17,2,1,85.1,0,4.455509411433685,0
12644,43,1,108545,8,8,6,0,0,100.0,3,4.61512051684126,3
12645,56,1,44999,2,1,10,0,2,55.26,4,4.029983803061711,2
12646,66,0,107256,7,7,3,1,1,100.0,4,4.61512051684126,3
12647,68,1,92110,1,5,16,1,1,87.95,0,4.4880744141118445,0
12648,35,1,112402,6,10,19,2,2,100.0,4,4.61512051684126,3
12649,50,1,96238,10,8,20,1,1,100.0,1,4.61512051684126,3
12650,42,0,61897,5,3,10,1,2,62.23,4,4.146778872070522,2
12651,48,0,47919,8,7,7,2,1,100.0,1,4.61512051684126,3
12652,54,1,83507,8,10,3,1,1,100.0,4,4.61512051684126,3
12653,19,1,59830,10,1,10,0,0,65.02,4,4.189957726425047,2
12654,50,1,70578,3,7,13,0,2,91.73,0,4.529692044812134,3
12655,56,1,58584,3,10,8,2,0,100.0,1,4.61512051684126,3
12656,60,1,37902,10,2,4,1,0,96.4,0,4.578826210648489,3
12657,60,1,43204,10,1,2,1,0,82.53,1,4.425205848767815,0
12658,49,0,80235,8,6,17,2,1,100.0,1,4.61512051684126,3
12659,35,1,30845,8,6,17,2,2,91.71,2,4.529476341618891,3
12660,34,1,72539,6,3,13,0,0,75.25,1,4.334017415487521,0
12661,51,1,79609,1,4,2,1,1,68.9,0,4.247065649239764,2
12662,56,1,93853,9,10,8,1,1,100.0,0,4.61512051684126,3
12663,24,0,108012,8,4,8,2,0,99.61,3,4.611251656303959,3
12664,59,1,117537,7,6,19,1,2,100.0,4,4.61512051684126,3
12665,52,0,99130,1,1,14,0,2,46.63,2,3.863462814812769,1
12666,47,1,59832,1,2,3,2,0,44.43,4,3.816172679771312,1
12667,29,1,49150,9,9,14,2,1,100.0,0,4.61512051684126,3
12668,52,1,100322,1,9,4,0,1,100.0,2,4.61512051684126,3
12669,28,0,76529,1,3,4,0,1,48.27,1,3.8973153765558717,1
12670,61,0,40188,6,4,11,0,2,97.39,0,4.588939172877674,3
12671,21,1,49233,1,5,5,1,0,64.06,0,4.175309921045206,2
12672,42,1,89597,3,1,7,2,2,61.87,0,4.14106910239497,2
12673,65,1,68553,2,4,12,0,2,62.9,0,4.157319361383489,2
12674,49,1,81516,7,4,13,0,0,71.09,2,4.277915338416487,0
12675,37,1,42992,4,5,1,1,2,77.36,4,4.36131359307634,0
12676,67,1,95628,5,10,8,1,0,100.0,4,4.61512051684126,3
12677,48,1,30523,7,9,4,2,2,100.0,1,4.61512051684126,3
12678,21,0,31339,2,6,1,2,0,53.05,0,3.9899095440852173,2
12679,55,0,112738,4,5,2,1,2,77.42,0,4.362078996864185,0
12680,64,1,94307,9,6,10,1,0,100.0,4,4.61512051684126,3
12681,18,1,61798,3,7,3,1,1,77.42,1,4.362078996864185,0
12682,20,1,74642,6,6,1,0,0,93.3,3,4.546481189639412,3
12683,54,1,75894,4,3,19,2,2,86.02,2,4.466137977292534,0
12684,39,1,37982,10,8,9,0,0,100.0,4,4.61512051684126,3
12685,34,1,57608,8,9,2,0,1,100.0,2,4.61512051684126,3
12686,31,0,89487,10,7,11,0,2,100.0,4,4.61512051684126,3
12687,58,0,92363,2,10,15,1,1,100.0,1,4.61512051684126,3
12688,52,0,31019,5,7,16,1,0,91.9,0,4.531523645819793,3
12689,30,1,64777,10,1,17,2,0,78.77,3,4.379147493923038,0
12690,52,0,57704,4,8,14,2,0,92.95,2,4.5427627258594745,3
12691,60,1,94713,9,5,5,2,0,100.0,3,4.61512051684126,3
12692,19,0,75280,7,9,14,0,0,100.0,0,4.61512051684126,3
12693,64,1,77688,6,3,5,1,0,100.0,4,4.61512051684126,3
12694,30,0,39634,8,2,19,0,1,75.04,1,4.331259517620229,0
12695,68,1,94197,3,3,4,0,2,71.13,0,4.278470046515581,0
12696,33,0,119745,3,2,2,2,2,57.48,3,4.068684815441523,2
12697,35,0,85493,3,5,17,0,1,85.64,3,4.461761602692735,0
12698,24,0,34035,1,3,7,2,1,40.99,3,3.737431494696102,1
12699,62,1,65552,10,8,7,1,0,100.0,4,4.61512051684126,3
12700,53,1,64819,8,3,4,1,2,84.53,3,4.44886719159269,0
12701,58,1,97611,8,10,8,0,0,100.0,4,4.61512051684126,3
12702,47,1,48495,7,9,14,1,0,100.0,3,4.61512051684126,3
12703,59,1,72123,3,7,20,1,0,88.91,2,4.498809169996681,0
12704,58,0,72153,10,2,14,0,0,100.0,2,4.61512051684126,3
12705,24,1,35363,7,6,6,1,1,85.63,0,4.4616461759020485,0
12706,32,1,37589,7,7,14,2,0,100.0,0,4.61512051684126,3
12707,57,1,98881,10,7,3,1,0,100.0,1,4.61512051684126,3
12708,36,0,52207,7,4,4,2,1,59.9,3,4.109233174715851,2
12709,60,0,52309,4,6,19,2,1,88.36,3,4.492673154760945,0
12710,54,0,34191,5,7,20,0,0,88.03,4,4.48897339158558,0
12711,19,1,115853,5,6,11,1,0,88.21,0,4.490993140925692,0
12712,59,1,95439,4,3,8,2,1,81.36,2,4.411099882159589,0
12713,65,0,114565,1,8,1,2,2,65.3,4,4.194189897191817,2
12714,30,1,47969,2,6,17,2,1,64.72,2,4.185403293169068,2
12715,57,1,105460,10,10,8,1,2,100.0,4,4.61512051684126,3
12716,58,1,36122,2,5,13,0,0,67.72,0,4.230040277676,2
12717,60,1,60408,5,2,15,1,1,65.55,3,4.197953544841121,2
12718,60,1,57574,3,2,14,1,2,79.16,3,4.384024637336554,0
12719,48,0,49218,2,1,4,2,1,48.07,0,3.893247850101812,1
12720,33,0,86043,5,5,18,0,1,93.82,2,4.551980357473973,3
12721,59,0,91457,2,4,18,2,2,88.61,1,4.495466920896128,0
12722,61,1,47053,10,5,12,0,0,100.0,1,4.61512051684126,3
12723,23,0,72990,3,6,17,2,2,85.06,0,4.455044727410454,0
12724,45,1,43363,9,4,9,0,1,90.94,4,4.521136190378082,3
12725,49,0,75559,7,10,17,0,1,100.0,3,4.61512051684126,3
12726,61,1,63607,9,6,16,1,2,100.0,2,4.61512051684126,3
12727,27,1,59685,7,3,17,2,1,87.8,1,4.486386649998124,0
12728,67,0,118988,4,5,1,0,2,85.0,3,4.454347296253507,0
12729,35,0,117019,10,5,4,0,0,97.5,0,4.590056548178043,3
12730,21,0,113964,10,2,3,0,1,87.28,3,4.480513581388536,0
12731,26,1,88000,6,7,5,2,1,96.18,1,4.576564928977757,3
12732,24,0,77762,1,1,15,0,1,51.23,2,3.955657042448207,2
12733,67,0,98621,1,5,17,0,0,97.11,4,4.586089298175299,3
12734,25,0,35903,3,10,2,1,2,95.2,4,4.566429357671661,3
12735,60,0,73598,5,4,14,2,0,91.47,3,4.526884267589547,3
12736,24,1,108179,6,4,16,0,0,92.24,4,4.535176814167556,3
12737,58,1,99137,10,2,4,1,2,100.0,1,4.61512051684126,3
12738,57,1,56599,8,2,6,0,2,90.19,2,4.512945241945574,3
12739,20,0,66574,1,6,20,1,0,69.46,4,4.255045172913092,2
12740,34,0,70487,1,5,12,1,1,55.98,4,4.0427003290697625,2
12741,19,0,107836,10,6,16,2,2,100.0,0,4.61512051684126,3
12742,32,1,55928,4,7,5,2,1,87.36,4,4.481419378551917,0
